family,store_nbr,city,state,store_type,cluster,promotion_bin,fold3_row_count,prior_row_count,fold3_rmsle,prior_rmsle,rmsle_delta,msle_delta,positive_msle_delta_contribution,fold3_error_share,fold3_row_share,prior_row_share,new_in_target_fold,fold3_actual_zero_rate,fold3_mean_actual_sales,fold3_mean_predicted_sales,fold3_mean_signed_error,fold3_mean_onpromotion
HOME AND KITCHEN I,23,Ambato,Tungurahua,D,9,1,6,4,0.5020345254867069,0.4833908100374746,0.018643715449232323,0.018371989551977108,3.8661594175036e-06,0.00029641821779383137,0.00021043771043771043,7.014590347923682e-05,False,0.0,10.333333333333334,13.928780553255521,3.5954472199221876,1.0
PRODUCE,50,Ambato,Tungurahua,A,14,6-10,9,12,0.15474276555453026,0.10832167019965334,0.046421095354876915,0.012211739256621846,3.854715674438714e-06,4.2242507434406024e-05,0.0003156565656565657,0.00021043771043771043,False,0.0,2225.020666666667,2537.0525226090217,312.031855942355,9.0
BREAD/BAKERY,31,Babahoyo,Los Rios,B,10,6-10,10,5,0.12994022055993476,0.07688598095120605,0.05305423960872871,0.010973006852335272,3.848557397704571e-06,3.309585997069023e-05,0.00035072951739618404,8.768237934904601e-05,False,0.0,574.0,546.8016654828664,-27.198334517133638,8.8
POULTRY,20,Quito,Pichincha,B,6,0,6,23,0.20102372354688475,0.1488064241802868,0.05221729936659794,0.018267185551330896,3.844104703562899e-06,4.752611864182377e-05,0.00021043771043771043,0.0004033389450056117,False,0.0,284.2905,312.44134676433265,28.15084676433261,0.0
"LIQUOR,WINE,BEER",45,Quito,Pichincha,A,11,2-5,8,22,0.23310239583426887,0.20162639071862715,0.03147600511564172,0.013683525509455674,3.83937303856781e-06,8.520595190112948e-05,0.0002805836139169473,0.00038580246913580245,False,0.0,185.625,213.68627236775896,28.06127236775896,4.25
PRODUCE,38,Loja,Loja,D,4,6-10,10,15,0.17710397868743954,0.14305510101863056,0.034048877668808986,0.01090105733947045,3.823322579780601e-06,6.14813091927465e-05,0.00035072951739618404,0.00026304713804713804,False,0.0,2007.4568,2166.527358881578,159.07055888157788,7.5
POULTRY,40,Machala,El Oro,C,3,0,4,27,0.2471067137907265,0.1839667501187524,0.06313996367197408,0.027217962851196535,3.81845719012297e-06,4.787574585049498e-05,0.00014029180695847364,0.0004734848484848485,False,0.0,158.3835,189.7692547904163,31.385754790416314,0.0
BREAD/BAKERY,19,Guaranda,Bolivar,C,15,6-10,7,11,0.21472298218076666,0.17512952626159536,0.039593455919171294,0.015435608107991012,3.7896063677026193e-06,6.326180390971984e-05,0.00024551066217732886,0.00019290123456790122,False,0.0,166.14285714285714,181.49052987005058,15.347672727193457,7.142857142857143
EGGS,18,Quito,Pichincha,B,16,1,13,12,0.22170470881881255,0.20214811235151323,0.01955659646729932,0.008289118585154444,3.7794101293142454e-06,0.00012525055472583705,0.00045594837261503927,0.00021043771043771043,False,0.0,175.0,187.8087527271577,12.808752727157692,1.0
HOME AND KITCHEN II,34,Guayaquil,Guayas,B,6,1,4,8,0.20699344801224379,0.1265838654644546,0.08040958254778918,0.02682281252407432,3.763020836710763e-06,3.359384084134416e-05,0.00014029180695847364,0.00014029180695847364,False,0.0,43.75,43.87766323814125,0.12766323814125435,1.0
GROCERY I,11,Cayambe,Pichincha,B,6,51+,16,29,0.17355107650295976,0.1531096403539359,0.020441436149023856,0.006677414186024595,3.7471460078701428e-06,9.446285722049461e-05,0.0005611672278338945,0.0005085578002244669,False,0.0,7942.2773125,7438.982852028655,-503.2944604713452,66.875
HOME CARE,28,Guayaquil,Guayas,E,10,6-10,14,9,0.21924714476882476,0.20115989972369844,0.01808724504512632,0.00760400523243359,3.7337287196292883e-06,0.0001319114212198067,0.0004910213243546577,0.00015782828282828284,False,0.0,301.0,326.9440474885386,25.944047488538633,7.714285714285714
LAWN AND GARDEN,17,Quito,Pichincha,C,12,0,16,32,0.20353636676207906,0.18670496601894687,0.01683140074313219,0.006568308258571458,3.6859193370210203e-06,0.00012992433108638038,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.21549994943919037,0.21549994943919037,0.0
BREAD/BAKERY,28,Guayaquil,Guayas,E,10,11-50,11,14,0.16287405401408658,0.1309025177238477,0.03197153629023888,0.009392488324541332,3.6236451869372425e-06,5.719827994323068e-05,0.00038580246913580245,0.00024551066217732886,False,0.0,564.7272727272727,638.3624157331162,73.6351430058435,12.727272727272727
BABY CARE,48,Quito,Pichincha,A,14,0,16,32,0.21259940491565327,0.1968502958416844,0.01574910907396887,0.006448467997531231,3.6186689099501854e-06,0.00014175243992603558,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.22410761257205244,0.22410761257205244,0.0
GROCERY I,14,Riobamba,Chimborazo,C,7,11-50,6,19,0.1995186447454465,0.15064156478044702,0.04887707996499949,0.01711480856155807,3.6016011282740044e-06,4.6817119969687494e-05,0.00021043771043771043,0.00033319304152637486,False,0.0,2803.0,2958.2184745433538,155.21847454335412,47.166666666666664
DELI,14,Riobamba,Chimborazo,C,7,6-10,4,18,0.259762718926394,0.20457905912886995,0.05518365979752407,0.025624078709979105,3.5948483038691226e-06,5.290541254629219e-05,0.00014029180695847364,0.0003156565656565657,False,0.0,263.5,312.0301755638356,48.5301755638356,6.25
GROCERY I,22,Puyo,Pastaza,C,7,51+,11,20,0.18343912809213334,0.15598766117828186,0.027451466913851474,0.009317763275331643,3.5948160784458497e-06,7.255429246118751e-05,0.00038580246913580245,0.00035072951739618404,False,0.0,2882.7272727272725,2719.224707587936,-163.50256513933667,59.90909090909091
BOOKS,17,Quito,Pichincha,C,12,0,16,32,0.20869059054350944,0.1930601216179944,0.015630468925515034,0.006279552022243923,3.5238788003613485e-06,0.00013658788802522632,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.2225992966073297,0.2225992966073297,0.0
HOME AND KITCHEN II,8,Quito,Pichincha,D,8,1,6,12,0.24042975651892548,0.20265117680843797,0.03777857971048751,0.016738968357904997,3.5225101763268093e-06,6.798516482777896e-05,0.00021043771043771043,0.00021043771043771043,False,0.0,53.0,48.703080173782446,-4.296919826217551,1.0
PERSONAL CARE,36,Libertad,Guayas,E,10,6-10,14,20,0.22920844985854116,0.21300464683749426,0.016203803021046903,0.007165533912189721,3.5184299512716083e-06,0.0001441702843124883,0.0004910213243546577,0.00035072951739618404,False,0.0,221.14285714285714,218.9351366738738,-2.207720468983329,8.571428571428571
HOME CARE,35,Playas,Guayas,C,3,2-5,12,11,0.2562864373593379,0.23942767158141262,0.016858765777925305,0.008357128055445064,3.517309787645229e-06,0.0001544966138200822,0.00042087542087542086,0.00019290123456790122,False,0.0,95.16666666666667,99.87448110968245,4.707814443015774,3.6666666666666665
PERSONAL CARE,43,Esmeraldas,Esmeraldas,E,10,6-10,15,25,0.20409813431699547,0.1871950834816819,0.01690305083531357,0.006614049151964466,3.479613400654706e-06,0.0001224773552819479,0.0005260942760942761,0.0004384118967452301,False,0.0,307.3333333333333,308.72380755653234,1.3904742231990534,7.066666666666666
DAIRY,13,Latacunga,Cotopaxi,C,15,6-10,11,1,0.1040178855130791,0.04290678413755078,0.06111110137552832,0.008978728381585652,3.464015579315452e-06,2.3328950339340335e-05,0.00038580246913580245,1.7536475869809205e-05,False,0.0,267.90909090909093,283.57982642016145,15.670735511070552,8.090909090909092
PRODUCE,3,Quito,Pichincha,D,8,6-10,10,12,0.1250491458787591,0.07680693745303455,0.04824220842572455,0.00973798324409281,3.415398163612798e-06,3.0651231670181006e-05,0.00035072951739618404,0.00021043771043771043,False,0.0,7359.093080000001,8012.718900701994,653.6258207019941,8.3
HOME CARE,53,Manta,Manabi,D,13,6-10,10,12,0.26631027279390784,0.24742257203082219,0.018887700763085657,0.00970323224521822,3.4032099625484778e-06,0.00013901520680723695,0.00035072951739618404,0.00021043771043771043,False,0.0,225.7,274.9512426359268,49.251242635926765,7.0
DAIRY,45,Quito,Pichincha,A,11,11-50,13,28,0.13197703469864028,0.0997851782325479,0.03219185646609238,0.00746085589294475,3.4017651027034846e-06,4.4384011920280756e-05,0.00045594837261503927,0.0004910213243546577,False,0.0,2209.6923076923076,2492.9695647943236,283.27725710201594,25.153846153846153
MEATS,6,Quito,Pichincha,D,13,0,14,24,0.14634566656718687,0.12037364822933601,0.025972018337850858,0.006927238934954311,3.4014220359624142e-06,5.877251033870382e-05,0.0004910213243546577,0.00042087542087542086,False,0.0,451.7599971428572,484.95337362900955,33.19337648615243,0.0
POULTRY,8,Quito,Pichincha,D,8,0,14,24,0.12944137649706303,0.0991720469864775,0.03026932951058553,0.006919975045966323,3.397855311571567e-06,4.5979130284438174e-05,0.0004910213243546577,0.00042087542087542086,False,0.0,570.22007,636.8655161021844,66.64544610218441,0.0
LAWN AND GARDEN,15,Ibarra,Imbabura,C,15,0,16,32,0.2019331535129552,0.18638549503896923,0.015547658473985981,0.006037445726765116,3.3880166816863727e-06,0.00012788561870558636,0.0005611672278338945,0.0005611672278338945,False,1.0,0.0,0.21677672255554903,0.21677672255554903,0.0
PET SUPPLIES,47,Quito,Pichincha,A,14,0,16,29,0.2930173165196339,0.2825535880590595,0.010463728460574417,0.006022617655318627,3.3796956539386233e-06,0.00026927313541094195,0.0005611672278338945,0.0005085578002244669,False,0.0,24.375,26.01423959515056,1.6392395951505605,0.0
"LIQUOR,WINE,BEER",30,Guayaquil,Guayas,C,3,1,7,3,0.6463565596843704,0.6356186487528085,0.010737910931561956,0.013765735604668983,3.379634863660314e-06,0.0005732298963322727,0.00024551066217732886,5.260942760942761e-05,False,0.0,45.285714285714285,32.686039537548176,-12.599674748166109,1.0
